Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-71,90,8.08,-11.776,-46.58
-71,90,8.2,-14.04,-49.08
-71,90,8.32,-14.046,-49.29
-71,90,8.44,-13.632,-49.22
-71,90,8.56,-14.252,-50.53
-71,90,8.68,-14.428,-51.59
-71,90,8.8,-15.89,-53.12
-71,90,8.92,-14.934,-52.14
-71,90,9.04,-13.534,-51.32
-71,90,9.16,-12.848,-51.42
-71,90,9.28,-16.01,-54.35
-71,90,9.4,-16.32,-54.29
-71,90,9.52,-17.092,-55.47
-71,90,9.64,-15.97,-54.74
-71,90,9.76,-18.444,-57.49
-71,90,9.88,-21.752,-60.87
-71,90,10,-20,-59.07
-71,90,10.12,-21.756,-61.31
-71,90,10.24,-21.632,-61.33
-71,90,10.36,-25.026,-64.61
-71,90,10.48,-19.178,-58.71
-71,90,10.6,-25.02,-64.94
-71,90,10.72,-26.196,-66.37
-71,90,10.84,-17.13,-57.3
-71,90,10.96,-17.506,-57.49
-71,90,11.08,-18.732,-58.9
-71,90,11.2,-19.58,-59.92
-71,90,11.32,-19.024,-59.54
-71,90,11.44,-18.782,-59.53
-71,90,11.56,-17.7,-58.55
-71,90,11.68,-19.212,-60.25
-71,90,11.8,-23.67,-64.81
-71,90,11.92,-20.204,-61.33
-71,90,12.04,-17.29,-59.2
-71,90,12.16,-15.478,-57.73
-71,90,12.28,-17.558,-59.87
-71,90,12.4,-20.35,-63.01
-71,90,12.52,-22.45,-66.24
-71,90,12.64,-21.804,-66.21
-71,90,12.76,-18.622,-63.31
-71,90,12.88,-25.736,-70.94
-71,90,13,-18.96,-65.27
-70,90,7,-12.61,-47.11
-70,90,7.12,-13.806,-48.4
-70,90,7.24,-14.796,-49.23
-70,90,7.36,-11.986,-46.42
-70,90,7.48,-13.992,-48.17
-70,90,7.6,-14.94,-48.34
-70,90,7.72,-12.896,-47.87
-70,90,7.84,-11.416,-46.55
-70,90,7.96,-13.266,-47.89
-70,90,8.08,-12.116,-46.92
-70,90,8.2,-14.52,-49.56
-70,90,8.32,-13.516,-48.76
-70,90,8.44,-14.142,-49.73
-70,90,8.56,-14.162,-50.44
-70,90,8.68,-14.488,-51.65
-70,90,8.8,-14.52,-51.75
-70,90,8.92,-13.774,-50.98
-70,90,9.04,-13.094,-50.88
-70,90,9.16,-14.018,-52.59
-70,90,9.28,-16.1,-54.44
-70,90,9.4,-13.58,-51.55
-70,90,9.52,-15.692,-54.07
-70,90,9.64,-15.54,-54.31
-70,90,9.76,-15.914,-54.96
-70,90,9.88,-20.882,-60
-70,90,10,-18,-57.07
-70,90,10.12,-20.446,-60
-70,90,10.24,-23.512,-63.21
-70,90,10.36,-25.176,-64.76
-70,90,10.48,-21.868,-61.4
-70,90,10.6,-24.56,-64.48
-70,90,10.72,-28.516,-68.69
-70,90,10.84,-19.28,-59.45
-70,90,10.96,-17.506,-57.49
-70,90,11.08,-20.682,-60.85
-70,90,11.2,-19.36,-59.7
-70,90,11.32,-17.194,-57.71
-70,90,11.44,-19.452,-60.2
-70,90,11.56,-21.45,-62.3
-70,90,11.68,-19.862,-60.9
-70,90,11.8,-20.17,-61.31
-70,90,11.92,-19.524,-60.65
-70,90,12.04,-17.68,-59.59
-70,90,12.16,-16.468,-58.72
-70,90,12.28,-21.238,-63.55
-70,90,12.4,-20.41,-63.07
-70,90,12.52,-19.06,-62.85
-70,90,12.64,-19.254,-63.66
-70,90,12.76,-23.732,-68.42
-70,90,12.88,-20.546,-65.75
-70,90,13,-22.2,-68.51
-69,90,7,-12.12,-46.62
-69,90,7.12,-13.676,-48.27
-69,90,7.24,-14.636,-49.07
-69,90,7.36,-11.246,-45.68
-69,90,7.48,-13.272,-47.45
-69,90,7.6,-13.8,-47.2
-69,90,7.72,-12.536,-47.51
-69,90,7.84,-12.016,-47.15
-69,90,7.96,-13.206,-47.83
-69,90,8.08,-12.966,-47.77
-69,90,8.2,-14.77,-49.81
-69,90,8.32,-12.586,-47.83
-69,90,8.44,-14.432,-50.02
-69,90,8.56,-14.892,-51.17
-69,90,8.68,-13.678,-50.84
-69,90,8.8,-14.06,-51.29
-69,90,8.92,-13.214,-50.42
-69,90,9.04,-13.874,-51.66
-69,90,9.16,-12.698,-51.27
-69,90,9.28,-13.22,-51.56
-69,90,9.4,-13.95,-51.92
-69,90,9.52,-16.392,-54.77
-69,90,9.64,-14.34,-53.11
-69,90,9.76,-14.804,-53.85
-69,90,9.88,-20.562,-59.68
-69,90,10,-17.13,-56.2
-69,90,10.12,-18.566,-58.12
-69,90,10.24,-21.182,-60.88
-69,90,10.36,-24.346,-63.93
-69,90,10.48,-19.338,-58.87
-69,90,10.6,-21.23,-61.15
-69,90,10.72,-29.016,-69.19
-69,90,10.84,-21.11,-61.28
-69,90,10.96,-18.136,-58.12
-69,90,11.08,-22.342,-62.51
-69,90,11.2,-17.89,-58.23
-69,90,11.32,-17.284,-57.8
-69,90,11.44,-19.682,-60.43
-69,90,11.56,-19.03,-59.88
-69,90,11.68,-17.602,-58.64
-69,90,11.8,-20.67,-61.81
-69,90,11.92,-20.874,-62
-69,90,12.04,-18.6,-60.51
-69,90,12.16,-20.418,-62.67
-69,90,12.28,-21.228,-63.54
-69,90,12.4,-19.71,-62.37
-69,90,12.52,-18.32,-62.11
-69,90,12.64,-21.394,-65.8
-69,90,12.76,-27.232,-71.92
-69,90,12.88,-23.806,-69.01
-69,90,13,-21.23,-67.54
-68,90,7,-12.71,-47.21
-68,90,7.12,-13.616,-48.21
-68,90,7.24,-13.776,-48.21
-68,90,7.36,-10.356,-44.79
-68,90,7.48,-12.652,-46.83
-68,90,7.6,-13.67,-47.07
-68,90,7.72,-13.446,-48.42
-68,90,7.84,-12.036,-47.17
-68,90,7.96,-13.736,-48.36
-68,90,8.08,-13.156,-47.96
-68,90,8.2,-14.98,-50.02
-68,90,8.32,-12.836,-48.08
-68,90,8.44,-14.652,-50.24
-68,90,8.56,-13.972,-50.25
-68,90,8.68,-12.718,-49.88
-68,90,8.8,-13.43,-50.66
-68,90,8.92,-12.814,-50.02
-68,90,9.04,-13.684,-51.47
-68,90,9.16,-10.928,-49.5
-68,90,9.28,-11.86,-50.2
-68,90,9.4,-14.16,-52.13
-68,90,9.52,-13.842,-52.22
-68,90,9.64,-12.84,-51.61
-68,90,9.76,-13.114,-52.16
-68,90,9.88,-20.142,-59.26
-68,90,10,-18.59,-57.66
-68,90,10.12,-19.176,-58.73
-68,90,10.24,-19.742,-59.44
-68,90,10.36,-21.396,-60.98
-68,90,10.48,-19.478,-59.01
-68,90,10.6,-18.75,-58.67
-68,90,10.72,-31.076,-71.25
-68,90,10.84,-22.36,-62.53
-68,90,10.96,-18.346,-58.33
-68,90,11.08,-20.372,-60.54
-68,90,11.2,-20.82,-61.16
-68,90,11.32,-18.944,-59.46
-68,90,11.44,-22.652,-63.4
-68,90,11.56,-21.57,-62.42
-68,90,11.68,-18.242,-59.28
-68,90,11.8,-20.82,-61.96
-68,90,11.92,-23.794,-64.92
-68,90,12.04,-20.28,-62.19
-68,90,12.16,-17.478,-59.73
-68,90,12.28,-18.118,-60.43
-68,90,12.4,-18.96,-61.62
-68,90,12.52,-22.59,-66.38
-68,90,12.64,-22.444,-66.85
-68,90,12.76,-22.732,-67.42
-68,90,12.88,-20.926,-66.13
-68,90,13,-18.32,-64.63
-67,90,7,-13.61,-48.11
-67,90,7.12,-12.976,-47.57
-67,90,7.24,-13.066,-47.5
-67,90,7.36,-10.266,-44.7
-67,90,7.48,-12.412,-46.59
-67,90,7.6,-14.22,-47.62
-67,90,7.72,-14.436,-49.41
-67,90,7.84,-11.956,-47.09
-67,90,7.96,-13.696,-48.32
-67,90,8.08,-13.076,-47.88
-67,90,8.2,-14.61,-49.65
-67,90,8.32,-13.016,-48.26
-67,90,8.44,-14.132,-49.72
-67,90,8.56,-12.762,-49.04
-67,90,8.68,-11.368,-48.53
-67,90,8.8,-12.92,-50.15
-67,90,8.92,-11.724,-48.93
-67,90,9.04,-12.634,-50.42
-67,90,9.16,-10.798,-49.37
-67,90,9.28,-12.37,-50.71
-67,90,9.4,-14.38,-52.35
-67,90,9.52,-11.332,-49.71
-67,90,9.64,-13.37,-52.14
-67,90,9.76,-13.824,-52.87
-67,90,9.88,-19.782,-58.9
-67,90,10,-20.39,-59.46
-67,90,10.12,-16.776,-56.33
-67,90,10.24,-17.892,-57.59
-67,90,10.36,-19.486,-59.07
-67,90,10.48,-19.128,-58.66
-67,90,10.6,-18.12,-58.04
-67,90,10.72,-23.296,-63.47
-67,90,10.84,-24.66,-64.83
-67,90,10.96,-20.656,-60.64
-67,90,11.08,-20.862,-61.03
-67,90,11.2,-22.48,-62.82
-67,90,11.32,-18.014,-58.53
-67,90,11.44,-21.272,-62.02
-67,90,11.56,-22.34,-63.19
-67,90,11.68,-19.742,-60.78
-67,90,11.8,-20.89,-62.03
-67,90,11.92,-25.364,-66.49
-67,90,12.04,-19.97,-61.88
-67,90,12.16,-18.588,-60.84
-67,90,12.28,-19.928,-62.24
-67,90,12.4,-23.66,-66.32
-67,90,12.52,-20.07,-63.86
-67,90,12.64,-22.204,-66.61
-67,90,12.76,-20.582,-65.27
-67,90,12.88,-18.036,-63.24
-67,90,13,-23.16,-69.47
-66,90,7,-13.1,-47.6
-66,90,7.12,-12.176,-46.77
-66,90,7.24,-12.696,-47.13
-66,90,7.36,-10.156,-44.59
-66,90,7.48,-13.342,-47.52
-66,90,7.6,-15.06,-48.46
-66,90,7.72,-14.696,-49.67
-66,90,7.84,-11.796,-46.93
-66,90,7.96,-13.866,-48.49
-66,90,8.08,-13.706,-48.51
-66,90,8.2,-14.33,-49.37
-66,90,8.32,-12.596,-47.84
-66,90,8.44,-12.772,-48.36
-66,90,8.56,-12.242,-48.52
-66,90,8.68,-11.318,-48.48
-66,90,8.8,-11.84,-49.07
-66,90,8.92,-11.874,-49.08
-66,90,9.04,-12.524,-50.31
-66,90,9.16,-11.548,-50.12
-66,90,9.28,-12.44,-50.78
-66,90,9.4,-12.91,-50.88
-66,90,9.52,-10.292,-48.67
-66,90,9.64,-13.84,-52.61
-66,90,9.76,-13.464,-52.51
-66,90,9.88,-18.472,-57.59
-66,90,10,-18.08,-57.15
-66,90,10.12,-16.446,-56
-66,90,10.24,-16.612,-56.31
-66,90,10.36,-20.396,-59.98
-66,90,10.48,-22.508,-62.04
-66,90,10.6,-16.44,-56.36
-66,90,10.72,-20.216,-60.39
-66,90,10.84,-27.99,-68.16
-66,90,10.96,-21.686,-61.67
-66,90,11.08,-20.532,-60.7
-66,90,11.2,-21.64,-61.98
-66,90,11.32,-19.634,-60.15
-66,90,11.44,-19.312,-60.06
-66,90,11.56,-20.03,-60.88
-66,90,11.68,-22.732,-63.77
-66,90,11.8,-20.67,-61.81
-66,90,11.92,-22.174,-63.3
-66,90,12.04,-20.32,-62.23
-66,90,12.16,-20.198,-62.45
-66,90,12.28,-18.798,-61.11
-66,90,12.4,-21.59,-64.25
-66,90,12.52,-22.23,-66.02
-66,90,12.64,-20.004,-64.41
-66,90,12.76,-27.322,-72.01
-66,90,12.88,-19.696,-64.9
-66,90,13,-20.78,-67.09
-65,90,7,-12.52,-47.02
-65,90,7.12,-11.796,-46.39
-65,90,7.24,-12.826,-47.26
-65,90,7.36,-10.906,-45.34
-65,90,7.48,-14.012,-48.19
-65,90,7.6,-15.75,-49.15
-65,90,7.72,-14.416,-49.39
-65,90,7.84,-11.526,-46.66
-65,90,7.96,-13.996,-48.62
-65,90,8.08,-14.066,-48.87
-65,90,8.2,-13.93,-48.97
-65,90,8.32,-11.856,-47.1
-65,90,8.44,-11.512,-47.1
-65,90,8.56,-11.232,-47.51
-65,90,8.68,-10.518,-47.68
-65,90,8.8,-11.19,-48.42
-65,90,8.92,-11.404,-48.61
-65,90,9.04,-12.024,-49.81
-65,90,9.16,-11.378,-49.95
-65,90,9.28,-11.66,-50
-65,90,9.4,-11.44,-49.41
-65,90,9.52,-11.082,-49.46
-65,90,9.64,-15.83,-54.6
-65,90,9.76,-12.804,-51.85
-65,90,9.88,-16.142,-55.26
-65,90,10,-17.93,-57
-65,90,10.12,-16.526,-56.08
-65,90,10.24,-16.482,-56.18
-65,90,10.36,-17.376,-56.96
-65,90,10.48,-21.568,-61.1
-65,90,10.6,-16.37,-56.29
-65,90,10.72,-19.466,-59.64
-65,90,10.84,-39.73,-79.9
-65,90,10.96,-22.946,-62.93
-65,90,11.08,-21.652,-61.82
-65,90,11.2,-24.22,-64.56
-65,90,11.32,-23.144,-63.66
-65,90,11.44,-22.162,-62.91
-65,90,11.56,-23.08,-63.93
-65,90,11.68,-24.492,-65.53
-65,90,11.8,-19.96,-61.1
-65,90,11.92,-22.544,-63.67
-65,90,12.04,-23.23,-65.14
-65,90,12.16,-26.928,-69.18
-65,90,12.28,-19.878,-62.19
-65,90,12.4,-18.28,-60.94
-65,90,12.52,-19.7,-63.49
-65,90,12.64,-21.614,-66.02
-65,90,12.76,-19.542,-64.23
-65,90,12.88,-18.526,-63.73
-65,90,13,-16.73,-63.04
-64,90,7,-12.09,-46.59
-64,90,7.12,-11.896,-46.49
-64,90,7.24,-13.926,-48.36
-64,90,7.36,-12.386,-46.82
-64,90,7.48,-15.642,-49.82
-64,90,7.6,-15.37,-48.77
-64,90,7.72,-13.876,-48.85
-64,90,7.84,-11.896,-47.03
-64,90,7.96,-14.246,-48.87
-64,90,8.08,-14.086,-48.89
-64,90,8.2,-13.22,-48.26
-64,90,8.32,-10.736,-45.98
-64,90,8.44,-11.222,-46.81
-64,90,8.56,-11.022,-47.3
-64,90,8.68,-10.348,-47.51
-64,90,8.8,-11.56,-48.79
-64,90,8.92,-12.054,-49.26
-64,90,9.04,-11.364,-49.15
-64,90,9.16,-10.898,-49.47
-64,90,9.28,-10.43,-48.77
-64,90,9.4,-12.49,-50.46
-64,90,9.52,-12.812,-51.19
-64,90,9.64,-14.18,-52.95
-64,90,9.76,-11.544,-50.59
-64,90,9.88,-14.982,-54.1
-64,90,10,-17.87,-56.94
-64,90,10.12,-14.246,-53.8
-64,90,10.24,-15.822,-55.52
-64,90,10.36,-17.276,-56.86
-64,90,10.48,-18.458,-57.99
-64,90,10.6,-16.21,-56.13
-64,90,10.72,-20.616,-60.79
-64,90,10.84,-36.55,-76.72
-64,90,10.96,-25.176,-65.16
-64,90,11.08,-24.372,-64.54
-64,90,11.2,-28.74,-69.08
-64,90,11.32,-19.954,-60.47
-64,90,11.44,-20.742,-61.49
-64,90,11.56,-20.59,-61.44
-64,90,11.68,-19.532,-60.57
-64,90,11.8,-20.44,-61.58
-64,90,11.92,-26.954,-68.08
-64,90,12.04,-21.8,-63.71
-64,90,12.16,-20.328,-62.58
-64,90,12.28,-18.788,-61.1
-64,90,12.4,-19.67,-62.33
-64,90,12.52,-19.4,-63.19
-64,90,12.64,-24.084,-68.49
-64,90,12.76,-21.702,-66.39
-64,90,12.88,-18.416,-63.62
-64,90,13,-18.55,-64.86
-63,90,7,-12.52,-47.02
-63,90,7.12,-12.796,-47.39
-63,90,7.24,-14.886,-49.32
-63,90,7.36,-13.166,-47.6
-63,90,7.48,-14.952,-49.13
-63,90,7.6,-14.8,-48.2
-63,90,7.72,-13.646,-48.62
-63,90,7.84,-11.576,-46.71
-63,90,7.96,-14.736,-49.36
-63,90,8.08,-13.126,-47.93
-63,90,8.2,-12.4,-47.44
-63,90,8.32,-10.236,-45.48
-63,90,8.44,-10.792,-46.38
-63,90,8.56,-10.662,-46.94
-63,90,8.68,-10.778,-47.94
-63,90,8.8,-12.49,-49.72
-63,90,8.92,-11.544,-48.75
-63,90,9.04,-10.834,-48.62
-63,90,9.16,-11.058,-49.63
-63,90,9.28,-10.51,-48.85
-63,90,9.4,-14.31,-52.28
-63,90,9.52,-11.482,-49.86
-63,90,9.64,-12.99,-51.76
-63,90,9.76,-12.094,-51.14
-63,90,9.88,-14.672,-53.79
-63,90,10,-16.89,-55.96
-63,90,10.12,-13.486,-53.04
-63,90,10.24,-14.182,-53.88
-63,90,10.36,-17.156,-56.74
-63,90,10.48,-18.238,-57.77
-63,90,10.6,-16.97,-56.89
-63,90,10.72,-22.346,-62.52
-63,90,10.84,-33.31,-73.48
-63,90,10.96,-24.966,-64.95
-63,90,11.08,-27.542,-67.71
-63,90,11.2,-22.85,-63.19
-63,90,11.32,-20.874,-61.39
-63,90,11.44,-19.812,-60.56
-63,90,11.56,-22.37,-63.22
-63,90,11.68,-25.532,-66.57
-63,90,11.8,-22.92,-64.06
-63,90,11.92,-22.434,-63.56
-63,90,12.04,-21.87,-63.78
-63,90,12.16,-19.828,-62.08
-63,90,12.28,-18.348,-60.66
-63,90,12.4,-21.55,-64.21
-63,90,12.52,-18.29,-62.08
-63,90,12.64,-21.144,-65.55
-63,90,12.76,-19.442,-64.13
-63,90,12.88,-21.606,-66.81
-63,90,13,-24.24,-70.55
-62,90,7,-13.09,-47.59
-62,90,7.12,-14.876,-49.47
-62,90,7.24,-16.236,-50.67
-62,90,7.36,-13.316,-47.75
-62,90,7.48,-14.812,-48.99
-62,90,7.6,-14.36,-47.76
-62,90,7.72,-13.766,-48.74
-62,90,7.84,-12.366,-47.5
-62,90,7.96,-14.326,-48.95
-62,90,8.08,-12.006,-46.81
-62,90,8.2,-12.13,-47.17
-62,90,8.32,-10.516,-45.76
-62,90,8.44,-10.762,-46.35
-62,90,8.56,-11.032,-47.31
-62,90,8.68,-11.318,-48.48
-62,90,8.8,-12.2,-49.43
-62,90,8.92,-10.544,-47.75
-62,90,9.04,-11.224,-49.01
-62,90,9.16,-11.518,-50.09
-62,90,9.28,-11.39,-49.73
-62,90,9.4,-13.55,-51.52
-62,90,9.52,-10.282,-48.66
-62,90,9.64,-11.64,-50.41
-62,90,9.76,-12.774,-51.82
-62,90,9.88,-16.112,-55.23
-62,90,10,-15.22,-54.29
-62,90,10.12,-14.046,-53.6
-62,90,10.24,-13.882,-53.58
-62,90,10.36,-16.416,-56
-62,90,10.48,-18.308,-57.84
-62,90,10.6,-18.68,-58.6
-62,90,10.72,-18.286,-58.46
-62,90,10.84,-28.34,-68.51
-62,90,10.96,-25.036,-65.02
-62,90,11.08,-25.552,-65.72
-62,90,11.2,-18.29,-58.63
-62,90,11.32,-21.624,-62.14
-62,90,11.44,-20.562,-61.31
-62,90,11.56,-23.37,-64.22
-62,90,11.68,-27.512,-68.55
-62,90,11.8,-21.51,-62.65
-62,90,11.92,-19.464,-60.59
-62,90,12.04,-24.6,-66.51
-62,90,12.16,-19.458,-61.71
-62,90,12.28,-17.218,-59.53
-62,90,12.4,-19.73,-62.39
-62,90,12.52,-21.66,-65.45
-62,90,12.64,-20.164,-64.57
-62,90,12.76,-19.002,-63.69
-62,90,12.88,-20.826,-66.03
-62,90,13,-14.76,-61.07
-61,90,7,-14.77,-49.27
-61,90,7.12,-14.826,-49.42
-61,90,7.24,-15.256,-49.69
-61,90,7.36,-13.146,-47.58
-61,90,7.48,-13.902,-48.08
-61,90,7.6,-14.07,-47.47
-61,90,7.72,-13.796,-48.77
-61,90,7.84,-12.176,-47.31
-61,90,7.96,-14.216,-48.84
-61,90,8.08,-12.206,-47.01
-61,90,8.2,-11.94,-46.98
-61,90,8.32,-10.506,-45.75
-61,90,8.44,-11.082,-46.67
-61,90,8.56,-12.002,-48.28
-61,90,8.68,-11.358,-48.52
-61,90,8.8,-11.27,-48.5
-61,90,8.92,-10.644,-47.85
-61,90,9.04,-11.584,-49.37
-61,90,9.16,-11.688,-50.26
-61,90,9.28,-11.55,-49.89
-61,90,9.4,-11.8,-49.77
-61,90,9.52,-10.492,-48.87
-61,90,9.64,-12.69,-51.46
-61,90,9.76,-14.064,-53.11
-61,90,9.88,-14.122,-53.24
-61,90,10,-15.9,-54.97
-61,90,10.12,-13.496,-53.05
-61,90,10.24,-13.182,-52.88
-61,90,10.36,-16.516,-56.1
-61,90,10.48,-17.418,-56.95
-61,90,10.6,-16.37,-56.29
-61,90,10.72,-18.266,-58.44
-61,90,10.84,-30.96,-71.13
-61,90,10.96,-19.946,-59.93
-61,90,11.08,-19.462,-59.63
-61,90,11.2,-19.05,-59.39
-61,90,11.32,-22.984,-63.5
-61,90,11.44,-21.722,-62.47
-61,90,11.56,-21.67,-62.52
-61,90,11.68,-25.502,-66.54
-61,90,11.8,-20.85,-61.99
-61,90,11.92,-22.654,-63.78
-61,90,12.04,-26.19,-68.1
-61,90,12.16,-18.638,-60.89
-61,90,12.28,-19.118,-61.43
-61,90,12.4,-17.4,-60.06
-61,90,12.52,-19.01,-62.8
-61,90,12.64,-22.664,-67.07
-61,90,12.76,-19.732,-64.42
-61,90,12.88,-18.046,-63.25
-61,90,13,-16,-62.31
-60,90,7,-15.84,-50.34
-60,90,7.12,-14.126,-48.72
-60,90,7.24,-14.756,-49.19
-60,90,7.36,-12.656,-47.09
-60,90,7.48,-14.252,-48.43
-60,90,7.6,-13.89,-47.29
-60,90,7.72,-13.976,-48.95
-60,90,7.84,-11.676,-46.81
-60,90,7.96,-13.946,-48.57
-60,90,8.08,-11.896,-46.7
-60,90,8.2,-12.57,-47.61
-60,90,8.32,-10.736,-45.98
-60,90,8.44,-12.302,-47.89
-60,90,8.56,-12.072,-48.35
-60,90,8.68,-10.478,-47.64
-60,90,8.8,-10.83,-48.06
-60,90,8.92,-11.434,-48.64
-60,90,9.04,-12.874,-50.66
-60,90,9.16,-10.738,-49.31
-60,90,9.28,-10.49,-48.83
-60,90,9.4,-11.27,-49.24
-60,90,9.52,-12.412,-50.79
-60,90,9.64,-13.36,-52.13
-60,90,9.76,-12.264,-51.31
-60,90,9.88,-13.292,-52.41
-60,90,10,-15.71,-54.78
-60,90,10.12,-13.016,-52.57
-60,90,10.24,-12.372,-52.07
-60,90,10.36,-14.626,-54.21
-60,90,10.48,-16.548,-56.08
-60,90,10.6,-16.68,-56.6
-60,90,10.72,-19.476,-59.65
-60,90,10.84,-29.03,-69.2
-60,90,10.96,-19.086,-59.07
-60,90,11.08,-21.412,-61.58
-60,90,11.2,-18.8,-59.14
-60,90,11.32,-21.694,-62.21
-60,90,11.44,-18.852,-59.6
-60,90,11.56,-20.15,-61
-60,90,11.68,-26.022,-67.06
-60,90,11.8,-22.59,-63.73
-60,90,11.92,-19.504,-60.63
-60,90,12.04,-21.75,-63.66
-60,90,12.16,-17.978,-60.23
-60,90,12.28,-17.758,-60.07
-60,90,12.4,-18.74,-61.4
-60,90,12.52,-18.67,-62.46
-60,90,12.64,-22.214,-66.62
-60,90,12.76,-24.892,-69.58
-60,90,12.88,-18.506,-63.71
-60,90,13,-20.67,-66.98
-59,90,7,-15.18,-49.68
-59,90,7.12,-12.826,-47.42
-59,90,7.24,-14.606,-49.04
-59,90,7.36,-11.976,-46.41
-59,90,7.48,-14.092,-48.27
-59,90,7.6,-13.64,-47.04
-59,90,7.72,-14.076,-49.05
-59,90,7.84,-12.096,-47.23
-59,90,7.96,-14.636,-49.26
-59,90,8.08,-12.566,-47.37
-59,90,8.2,-13.25,-48.29
-59,90,8.32,-10.926,-46.17
-59,90,8.44,-13.022,-48.61
-59,90,8.56,-11.232,-47.51
-59,90,8.68,-10.228,-47.39
-59,90,8.8,-11.44,-48.67
-59,90,8.92,-12.464,-49.67
-59,90,9.04,-11.874,-49.66
-59,90,9.16,-9.898,-48.47
-59,90,9.28,-10.72,-49.06
-59,90,9.4,-11.92,-49.89
-59,90,9.52,-11.742,-50.12
-59,90,9.64,-11.63,-50.4
-59,90,9.76,-11.254,-50.3
-59,90,9.88,-12.782,-51.9
-59,90,10,-15.68,-54.75
-59,90,10.12,-11.696,-51.25
-59,90,10.24,-10.822,-50.52
-59,90,10.36,-14.786,-54.37
-59,90,10.48,-16.328,-55.86
-59,90,10.6,-16.5,-56.42
-59,90,10.72,-22.626,-62.8
-59,90,10.84,-20.56,-60.73
-59,90,10.96,-19.926,-59.91
-59,90,11.08,-20.492,-60.66
-59,90,11.2,-22.67,-63.01
-59,90,11.32,-21.104,-61.62
-59,90,11.44,-20.642,-61.39
-59,90,11.56,-21.96,-62.81
-59,90,11.68,-26.522,-67.56
-59,90,11.8,-21.04,-62.18
-59,90,11.92,-18.554,-59.68
-59,90,12.04,-19.31,-61.22
-59,90,12.16,-22.908,-65.16
-59,90,12.28,-20.518,-62.83
-59,90,12.4,-18.59,-61.25
-59,90,12.52,-17.89,-61.68
-59,90,12.64,-19.964,-64.37
-59,90,12.76,-21.332,-66.02
-59,90,12.88,-19.126,-64.33
-59,90,13,-17.92,-64.23
-58,90,7,-14.45,-48.95
-58,90,7.12,-12.356,-46.95
-58,90,7.24,-14.076,-48.51
-58,90,7.36,-12.226,-46.66
-58,90,7.48,-14.082,-48.26
-58,90,7.6,-13.66,-47.06
-58,90,7.72,-14.396,-49.37
-58,90,7.84,-12.326,-47.46
-58,90,7.96,-15.376,-50
-58,90,8.08,-12.616,-47.42
-58,90,8.2,-13.65,-48.69
-58,90,8.32,-11.256,-46.5
-58,90,8.44,-12.502,-48.09
-58,90,8.56,-10.582,-46.86
-58,90,8.68,-9.988,-47.15
-58,90,8.8,-12.23,-49.46
-58,90,8.92,-11.644,-48.85
-58,90,9.04,-11.044,-48.83
-58,90,9.16,-10.488,-49.06
-58,90,9.28,-11.05,-49.39
-58,90,9.4,-12.08,-50.05
-58,90,9.52,-10.582,-48.96
-58,90,9.64,-9.88,-48.65
-58,90,9.76,-10.114,-49.16
-58,90,9.88,-13.472,-52.59
-58,90,10,-12.4,-51.47
-58,90,10.12,-10.426,-49.98
-58,90,10.24,-10.682,-50.38
-58,90,10.36,-15.176,-54.76
-58,90,10.48,-14.608,-54.14
-58,90,10.6,-13.96,-53.88
-58,90,10.72,-21.456,-61.63
-58,90,10.84,-17.78,-57.95
-58,90,10.96,-19.516,-59.5
-58,90,11.08,-23.482,-63.65
-58,90,11.2,-18.97,-59.31
-58,90,11.32,-18.434,-58.95
-58,90,11.44,-20.322,-61.07
-58,90,11.56,-20.79,-61.64
-58,90,11.68,-20.762,-61.8
-58,90,11.8,-21.53,-62.67
-58,90,11.92,-17.574,-58.7
-58,90,12.04,-19.83,-61.74
-58,90,12.16,-20.288,-62.54
-58,90,12.28,-19.748,-62.06
-58,90,12.4,-19.02,-61.68
-58,90,12.52,-16.98,-60.77
-58,90,12.64,-20.004,-64.41
-58,90,12.76,-25.352,-70.04
-58,90,12.88,-17.526,-62.73
-58,90,13,-19.21,-65.52
-57,90,7,-13.9,-48.4
-57,90,7.12,-11.706,-46.3
-57,90,7.24,-14.766,-49.2
-57,90,7.36,-12.146,-46.58
-57,90,7.48,-14.142,-48.32
-57,90,7.6,-14.26,-47.66
-57,90,7.72,-14.746,-49.72
-57,90,7.84,-12.836,-47.97
-57,90,7.96,-15.716,-50.34
-57,90,8.08,-13.016,-47.82
-57,90,8.2,-13.86,-48.9
-57,90,8.32,-10.966,-46.21
-57,90,8.44,-12.082,-47.67
-57,90,8.56,-9.94199999999999,-46.22
-57,90,8.68,-10.808,-47.97
-57,90,8.8,-11.88,-49.11
-57,90,8.92,-10.824,-48.03
-57,90,9.04,-10.004,-47.79
-57,90,9.16,-10.538,-49.11
-57,90,9.28,-10.92,-49.26
-57,90,9.4,-10.42,-48.39
-57,90,9.52,-10.212,-48.59
-57,90,9.64,-9.33,-48.1
-57,90,9.76,-10.284,-49.33
-57,90,9.88,-12.832,-51.95
-57,90,10,-10.02,-49.09
-57,90,10.12,-10.246,-49.8
-57,90,10.24,-10.512,-50.21
-57,90,10.36,-14.196,-53.78
-57,90,10.48,-13.948,-53.48
-57,90,10.6,-12.91,-52.83
-57,90,10.72,-16.606,-56.78
-57,90,10.84,-17.04,-57.21
-57,90,10.96,-19.746,-59.73
-57,90,11.08,-17.762,-57.93
